registro_id,tipo,titulo,autores,ano,instituicao,curso,veiculo,resumo,palavras_chaves,natureza,financiadores,texto_completo,resumo_processado,nome_topico,orientador
64,Projeto,DIAGNÓSTICO SÓCIO AMBIENTAL DA COMUNIDADE PEQUENO WILLIAN,Elisa Pereira Bruziguessi,,IFB,,,Este trabalho foi fruto da parceria entre EMATER e IFB e foi desenvolvido buscando contribuir na construção do Projeto de Desenvolvimento do Assentamento da comunidade Pequeno Willian como também no processo de formação dos assentados e dos estudantes do IFB..,,EXTENSAO,None,DIAGNÓSTICO SÓCIO AMBIENTAL DA COMUNIDADE PEQUENO WILLIAN Este trabalho foi fruto da parceria entre EMATER e IFB e foi desenvolvido buscando contribuir na construção do Projeto de Desenvolvimento do Assentamento da comunidade Pequeno Willian como também no processo de formação dos assentados e dos estudantes do IFB.. EXTENSAO None,diagnostico socio ambiental comunidade pequeno willian fruto parceria emater desenvolvido buscando contribuir construcao desenvolvimento assentamento comunidade pequeno willian tambem assentados estudantes extensao none,"Tópico 14: Comunidade, Extensao, Extensao none",
65,Projeto,Proposta de Elaboração do Plano de Manejo do Parque Ambiental Colégio Agrícola de Brasília,Elisa Pereira Bruziguessi,,IFB,,,"O IFB, campus Planaltina, conta com uma grande área rural que se constitui num aprazível ambiente de educação para os Cursos Técnico em Agropecuária, Licenciatura em Biologia e Tecnólogo em Agroecologia. Nos últimos anos, o campus Planaltina sofreu redução de seus limites, sendo que mais da metade de sua área atual apresenta o Cerrado bem conservado, principalmente na área do Parque Ambiental Colégio Agrícola de Brasília, determinado pelo IBRAM em 2008. Mesmo com a demarcação da área, o processo de criação do Parque Ambiental Colégio Agrícola apresenta diversos problemas, dessa forma, este projeto visa elaborar uma proposta de Plano de Manejo da área, através de estudos como a descrição das condições fisiográficas, o levantamento florístico de herbáceas, macrófitas aquáticas e lenhosas e fitossociológico da vegetação lenhosa, o levantamento faunístico, o monitoramento da qualidade da água dos córregos do Arrozal e Corguinho e das represas, além da elaboração do plano de recuperação de áreas degradadas e da percepção socioambiental da área",,PESQUISA,None,"Proposta de Elaboração do Plano de Manejo do Parque Ambiental Colégio Agrícola de Brasília O IFB, campus Planaltina, conta com uma grande área rural que se constitui num aprazível ambiente de educação para os Cursos Técnico em Agropecuária, Licenciatura em Biologia e Tecnólogo em Agroecologia. Nos últimos anos, o campus Planaltina sofreu redução de seus limites, sendo que mais da metade de sua área atual apresenta o Cerrado bem conservado, principalmente na área do Parque Ambiental Colégio Agrícola de Brasília, determinado pelo IBRAM em 2008. Mesmo com a demarcação da área, o processo de criação do Parque Ambiental Colégio Agrícola apresenta diversos problemas, dessa forma, este projeto visa elaborar uma proposta de Plano de Manejo da área, através de estudos como a descrição das condições fisiográficas, o levantamento florístico de herbáceas, macrófitas aquáticas e lenhosas e fitossociológico da vegetação lenhosa, o levantamento faunístico, o monitoramento da qualidade da água dos córregos do Arrozal e Corguinho e das represas, além da elaboração do plano de recuperação de áreas degradadas e da percepção socioambiental da área PESQUISA None",plano manejo parque ambiental colegio agricola planaltina conta grande area rural constitui aprazivel ambiente agropecuaria tecnologo agroecologia ultimos planaltina sofreu reducao limites sendo metade area atual apresenta cerrado bem conservado principalmente area parque ambiental colegio agricola determinado ibram demarcacao area criacao parque ambiental colegio agricola apresenta diversos dessa visa elaborar plano manejo area estudos descricao condicoes fisiograficas levantamento floristico herbaceas macrofitas aquaticas lenhosas fitossociologico vegetacao lenhosa levantamento faunistico monitoramento qualidade agua corregos arrozal corguinho represas alem plano recuperacao degradadas percepcao socioambiental area none,"Tópico 9: Agua, Qualidade, Recursos",
66,Projeto,Integrando ensino e extensão em Agroecologia no território do Campus Planaltina,Elisa Pereira Bruziguessi,,IFB,,,"Descrição: Com o objetivo de construir uma proposta pedagógica capaz de propiciar um ambiente de aprendizagem que gere conhecimento a partir de questões concretas levando-se em conta a realidade dos estudantes, do campus e dos agricultores os discentes elaborarão projetos de vivência em agropecuária em bases agroecológicas para interagir, adaptar e promover e desenvolvimento local em comunidades e instituições de interesse com a identidade do curso. As atividades serão divididas no ?tempo aula? com a troca de saberes, conhecimentos e experiências assimiladas para a confecção dos portfólios e compartilhadas e praticadas no ?tempo projeto? (visitas e mutirões nas instituições nas comunidades e instituições parceiras). Além do professor orientador da turma, cada projeto integrará uma tutoria orientada, para interação e reavaliação das práticas (tempo escola e tempo projeto) e promoção da interdisciplinariedade dos saberes acadêmicos, populares e tradicionais.",,EXTENSAO,None,"Integrando ensino e extensão em Agroecologia no território do Campus Planaltina Descrição: Com o objetivo de construir uma proposta pedagógica capaz de propiciar um ambiente de aprendizagem que gere conhecimento a partir de questões concretas levando-se em conta a realidade dos estudantes, do campus e dos agricultores os discentes elaborarão projetos de vivência em agropecuária em bases agroecológicas para interagir, adaptar e promover e desenvolvimento local em comunidades e instituições de interesse com a identidade do curso. As atividades serão divididas no ?tempo aula? com a troca de saberes, conhecimentos e experiências assimiladas para a confecção dos portfólios e compartilhadas e praticadas no ?tempo projeto? (visitas e mutirões nas instituições nas comunidades e instituições parceiras). Além do professor orientador da turma, cada projeto integrará uma tutoria orientada, para interação e reavaliação das práticas (tempo escola e tempo projeto) e promoção da interdisciplinariedade dos saberes acadêmicos, populares e tradicionais. EXTENSAO None",integrando extensao agroecologia territorio planaltina descricao construir capaz propiciar ambiente aprendizagem gere conhecimento questoes concretas levando conta realidade estudantes agricultores discentes elaborarao vivencia agropecuaria bases agroecologicas interagir adaptar promover desenvolvimento local comunidades instituicoes interesse identidade atividades serao divididas tempo aula troca saberes conhecimentos experiencias assimiladas confeccao portfolios compartilhadas praticadas tempo visitas mutiroes instituicoes comunidades instituicoes parceiras alem turma cada integrara tutoria orientada interacao reavaliacao praticas tempo escola tempo promocao interdisciplinariedade saberes academicos populares tradicionais extensao none,"Tópico 14: Comunidade, Extensao, Extensao none",
67,Projeto,Agroecologia: um enfoque participativo no ensino e na extensão,Elisa Pereira Bruziguessi,,IFB,,,Desenvolvimento do ensino a partir da inserção de estudantes do curso superior de tecnologia em agroecologia em comunidades rurais do DF para a realização de diagnósticos participativos de agroecossistemas.,,EXTENSAO,None,Agroecologia: um enfoque participativo no ensino e na extensão Desenvolvimento do ensino a partir da inserção de estudantes do curso superior de tecnologia em agroecologia em comunidades rurais do DF para a realização de diagnósticos participativos de agroecossistemas. EXTENSAO None,agroecologia enfoque participativo extensao desenvolvimento insercao estudantes tecnologia agroecologia comunidades rurais realizacao diagnosticos participativos agroecossistemas extensao none,"Tópico 6: Extensao, None, Extensao none",
68,Projeto,Sistema silvipastoril biodiverso com inclusão das espécies do Cerrado.,Elisa Pereira Bruziguessi,,IFB,,,"Avaliar o desenvolvimento inicial de 6 espécies arbóreas, sendo 5 nativas do Cerrado, em um Sistema de Integração Pecuária Floresta. 2) Diagnosticar as espécies arbóreas que apresentam maior adaptação às condições edafo-climáticas locais. 3) Avaliar o potencial forrageiro de espécies arbóreas em Sistema de Integração Pecuária Floresta para gado leiteiro. 4) Avaliar a melhoria do solo de um SSP biodiverso com Pastejo Racional Voisin. 5) Criar uma vitrine no centro do Brasil, para divulgar alternativas de pecuária sustentável que concilia alta produtividade com conservação ambiental e da biodiversidade.",,PESQUISA,Fundação de Estudos Agrários Luiz de Queiroz,"Sistema silvipastoril biodiverso com inclusão das espécies do Cerrado. Avaliar o desenvolvimento inicial de 6 espécies arbóreas, sendo 5 nativas do Cerrado, em um Sistema de Integração Pecuária Floresta. 2) Diagnosticar as espécies arbóreas que apresentam maior adaptação às condições edafo-climáticas locais. 3) Avaliar o potencial forrageiro de espécies arbóreas em Sistema de Integração Pecuária Floresta para gado leiteiro. 4) Avaliar a melhoria do solo de um SSP biodiverso com Pastejo Racional Voisin. 5) Criar uma vitrine no centro do Brasil, para divulgar alternativas de pecuária sustentável que concilia alta produtividade com conservação ambiental e da biodiversidade. PESQUISA Fundação de Estudos Agrários Luiz de Queiroz",silvipastoril biodiverso inclusao especies cerrado avaliar desenvolvimento inicial especies arboreas sendo nativas cerrado integracao pecuaria floresta diagnosticar especies arboreas apresentam maior adaptacao condicoes edafo climaticas locais avaliar potencial forrageiro especies arboreas integracao pecuaria floresta gado leiteiro avaliar solo ssp biodiverso pastejo racional voisin criar vitrine divulgar alternativas pecuaria sustentavel concilia alta produtividade conservacao ambiental biodiversidade fundacao estudos agrarios luiz queiroz,"Tópico 8: Producao, Sementes, Animais",
69,Projeto,Cercas Vivas forrageiras para proteção de árvores e formação de sistemas silvipastoris biodiversos,Elisa Pereira Bruziguessi,,IFB,,,None,,PESQUISA,None,Cercas Vivas forrageiras para proteção de árvores e formação de sistemas silvipastoris biodiversos None PESQUISA None,cercas vivas forrageiras protecao arvores silvipastoris biodiversos none none,"Tópico 17: None, None none, Lingua",
70,Projeto,"Formação de sistema silvipastoril biodiverso: análise do desenvolvimento inicial e potencial de árvores nativas,",Elisa Pereira Bruziguessi,,IFB,,,None,,PESQUISA,None,"Formação de sistema silvipastoril biodiverso: análise do desenvolvimento inicial e potencial de árvores nativas, None PESQUISA None",silvipastoril biodiverso desenvolvimento inicial potencial arvores nativas none none,"Tópico 17: None, None none, Lingua",
71,Projeto,Influência da adubação e de plantas companheiras no desenvolvimento de 5 espécies arbóreas do Cerrado dois anos após o plan'o de restauração ecológica,Elisa Pereira Bruziguessi,,IFB,,,None,,PESQUISA,Instituto Federal de Brasília,Influência da adubação e de plantas companheiras no desenvolvimento de 5 espécies arbóreas do Cerrado dois anos após o plan'o de restauração ecológica None PESQUISA Instituto Federal de Brasília,influencia adubacao plantas companheiras desenvolvimento especies arboreas cerrado dois plan restauracao ecologica none,"Tópico 4: Development, Agroecologia, Plantas",
72,Projeto,"ANÁLISE DO DESENVOLVIMENTO DE ESPÉCIES ARBÓREAS REGENERANTES DO CERRADO PARA FORMAÇÃO DE SISTEMA SILVIPASTORIL COM E SEM PROTEÇÃO DO ACESSO AO GADO,",Elisa Pereira Bruziguessi,,IFB,,,None,,PESQUISA,Fundação de Apoio à Pesquisa do Distrito Federal,"ANÁLISE DO DESENVOLVIMENTO DE ESPÉCIES ARBÓREAS REGENERANTES DO CERRADO PARA FORMAÇÃO DE SISTEMA SILVIPASTORIL COM E SEM PROTEÇÃO DO ACESSO AO GADO, None PESQUISA Fundação de Apoio à Pesquisa do Distrito Federal",desenvolvimento especies arboreas regenerantes cerrado silvipastoril protecao gado none fundacao apoio,"Tópico 16: Desenvolvimento, Tecnologia, Inovacao",
73,Projeto,Implantação das boas práticas de fabricação em uma cozinha de restaurante na cidade Canoinhas-SC,Romaildo Santos De Sousa,,IFB,,,[Nível Graduação] Projeto integrador no Eixo de Produção Alimentícia do IFSC Câmpus Canoinhas.,,OUTRA,None,Implantação das boas práticas de fabricação em uma cozinha de restaurante na cidade Canoinhas-SC [Nível Graduação] Projeto integrador no Eixo de Produção Alimentícia do IFSC Câmpus Canoinhas. OUTRA None,implantacao boas praticas fabricacao cozinha restaurante canoinhas nivel graduacao integrador eixo producao alimenticia ifsc canoinhas outra none,"Tópico 11: Fisica, Programa, Pandemia",
74,Projeto,Desenvolvimento de uma barra de cereais,Romaildo Santos De Sousa,,IFB,,,[Nível Técnico] Projeto integrador no Eixo de Produção Alimentícia do IFSC Câmpus Canoinhas.,,OUTRA,None,Desenvolvimento de uma barra de cereais [Nível Técnico] Projeto integrador no Eixo de Produção Alimentícia do IFSC Câmpus Canoinhas. OUTRA None,desenvolvimento barra cereais nivel integrador eixo producao alimenticia ifsc canoinhas outra none,"Tópico 16: Desenvolvimento, Tecnologia, Inovacao",
75,Projeto,"Práticas de ensino, pesquisa e extensão aliadas ao processo de formação do Tecnólogo em Alimentos",Romaildo Santos De Sousa,,IFB,,,"O Tecnólogo em Alimentos é o profissional capacitado para atuar em processos relacionados ao beneficiamento, industrialização e conservação de alimentos e bebidas, tanto na produção como na supervisão e gestão das atividades. É imprescindível que, durante a formação acadêmica, sejam aplicadas metodologias que permitam colaborar com o desenvolvimento das competências e habilidades requeridas pela profissão. A pesquisa e a extensão despertam no estudante o interesse em aprofundar-se nos temas abordados em aula, favorecendo o processo de construção do conhecimento. Assim, permitir aliar a pesquisa e a extensão, como prática educativa, ao processo de aprendizagem durante as aulas práticas colabora com uma formação ainda mais ampla do sujeito, tornando-o um profissional melhor preparado para a mercado de trabalho.",,PESQUISA,Instituto Federal de Santa Catarina Campus Canoinhas,"Práticas de ensino, pesquisa e extensão aliadas ao processo de formação do Tecnólogo em Alimentos O Tecnólogo em Alimentos é o profissional capacitado para atuar em processos relacionados ao beneficiamento, industrialização e conservação de alimentos e bebidas, tanto na produção como na supervisão e gestão das atividades. É imprescindível que, durante a formação acadêmica, sejam aplicadas metodologias que permitam colaborar com o desenvolvimento das competências e habilidades requeridas pela profissão. A pesquisa e a extensão despertam no estudante o interesse em aprofundar-se nos temas abordados em aula, favorecendo o processo de construção do conhecimento. Assim, permitir aliar a pesquisa e a extensão, como prática educativa, ao processo de aprendizagem durante as aulas práticas colabora com uma formação ainda mais ampla do sujeito, tornando-o um profissional melhor preparado para a mercado de trabalho. PESQUISA Instituto Federal de Santa Catarina Campus Canoinhas",praticas extensao aliadas tecnologo alimentos tecnologo alimentos capacitado atuar relacionados beneficiamento industrializacao conservacao alimentos bebidas tanto producao supervisao gestao atividades imprescindivel academica aplicadas metodologias permitam colaborar desenvolvimento competencias habilidades requeridas profissao extensao despertam estudante interesse aprofundar temas abordados aula favorecendo construcao conhecimento permitir aliar extensao pratica educativa aprendizagem aulas praticas colabora ainda ampla sujeito tornando melhor preparado mercado catarina canoinhas,"Tópico 10: Estudantes, Cientifica, None",
76,Projeto,Semana Nacional de Ciência e Tecnologia 2022 - IFSC Câmpus Canoinhas,Romaildo Santos De Sousa,,IFB,,,"A 19ª Semana Nacional de Ciência e Tecnologia tem como propósito principal refletir sobre a independência do país, que completa dois séculos em 2022, e como a ciência e tecnologia contribuíram para o crescimento do país desde então. Esse tema é especialmente relevante para os institutos federais, e para o IFSC em particular, tendo em vista que a rede de educação federal tecnológica completou 100 anos em 2009. Nessa celebração, o IFSC Câmpus Canoinhas se assume como parte da trajetória da ciência e tecnologia do país e celebra o centenário da independência com atividades sobre diversos temas. Dentre elas, palestras sobre a expansão da ciência e tecnologia no país pela criação dos institutos federais, atividades culturais sobre a Independência do Brasil, mostra científica, oficinas, atividades de lazer, dentre outras. Por meio delas, serão exibidas ao público participante nossas práticas de ensino, pesquisa e extensão divulgação do conhecimento científico, tecnológico e cultural, que fazem o dia-a-dia de nossa instituição e se somam ao esforço de difusão da ciência e tecnologia em território nacional.",,EXTENSAO,None,"Semana Nacional de Ciência e Tecnologia 2022 - IFSC Câmpus Canoinhas A 19ª Semana Nacional de Ciência e Tecnologia tem como propósito principal refletir sobre a independência do país, que completa dois séculos em 2022, e como a ciência e tecnologia contribuíram para o crescimento do país desde então. Esse tema é especialmente relevante para os institutos federais, e para o IFSC em particular, tendo em vista que a rede de educação federal tecnológica completou 100 anos em 2009. Nessa celebração, o IFSC Câmpus Canoinhas se assume como parte da trajetória da ciência e tecnologia do país e celebra o centenário da independência com atividades sobre diversos temas. Dentre elas, palestras sobre a expansão da ciência e tecnologia no país pela criação dos institutos federais, atividades culturais sobre a Independência do Brasil, mostra científica, oficinas, atividades de lazer, dentre outras. Por meio delas, serão exibidas ao público participante nossas práticas de ensino, pesquisa e extensão divulgação do conhecimento científico, tecnológico e cultural, que fazem o dia-a-dia de nossa instituição e se somam ao esforço de difusão da ciência e tecnologia em território nacional. EXTENSAO None",semana nacional tecnologia ifsc canoinhas semana nacional tecnologia proposito principal refletir independencia pais completa dois seculos tecnologia contribuiram crescimento pais desde entao especialmente relevante institutos federais ifsc particular vista rede tecnologica completou nessa celebracao ifsc canoinhas assume parte trajetoria tecnologia pais celebra centenario independencia atividades diversos temas dentre palestras expansao tecnologia pais criacao institutos federais atividades culturais independencia mostra cientifica oficinas atividades lazer dentre outras meio serao exibidas publico participante praticas extensao divulgacao conhecimento cientifico tecnologico cultural fazem dia dia somam esforco difusao tecnologia territorio nacional extensao none,"Tópico 14: Comunidade, Extensao, Extensao none",
77,Projeto,Comemoração do aniversário de criação do Curso Superior de Tecnologia em Alimentos,Romaildo Santos De Sousa,,IFB,,,"A comemoração do aniversário de criação do Curso Superior de Tecnologia em Alimentos do Instituto Federal de Santa Catarina (IFSC) Câmpus Canoinhas é um evento que tem como principal objetivo realizar a divulgação das atividades desenvolvidas pelo Curso para a comunidade externa. Além disso, visa a participação dos alunos regularmente matriculados e dos egressos do Curso e de representantes de associações, cooperativas, empresas e poder municipal com intuito de promover uma interação entre o IFSC e a sociedade. O evento comemorativo de 8 anos de criação do Curso será realizado no IFSC Câmpus Canoinhas em 15 de agosto de 2022, das 18h30 às 22h30, com palestra e mesa redonda sobre o profissional Tecnólogo em Alimentos. O evento será divulgado no site/e-mail/redes sociais do IFSC, bem como no Câmpus. Deste modo, promover ações que tornem possível a participação da comunidade externa e interna, contribui com os objetivos do Curso e com a missão institucional do IFSC.",,EXTENSAO,None,"Comemoração do aniversário de criação do Curso Superior de Tecnologia em Alimentos A comemoração do aniversário de criação do Curso Superior de Tecnologia em Alimentos do Instituto Federal de Santa Catarina (IFSC) Câmpus Canoinhas é um evento que tem como principal objetivo realizar a divulgação das atividades desenvolvidas pelo Curso para a comunidade externa. Além disso, visa a participação dos alunos regularmente matriculados e dos egressos do Curso e de representantes de associações, cooperativas, empresas e poder municipal com intuito de promover uma interação entre o IFSC e a sociedade. O evento comemorativo de 8 anos de criação do Curso será realizado no IFSC Câmpus Canoinhas em 15 de agosto de 2022, das 18h30 às 22h30, com palestra e mesa redonda sobre o profissional Tecnólogo em Alimentos. O evento será divulgado no site/e-mail/redes sociais do IFSC, bem como no Câmpus. Deste modo, promover ações que tornem possível a participação da comunidade externa e interna, contribui com os objetivos do Curso e com a missão institucional do IFSC. EXTENSAO None",comemoracao aniversario criacao tecnologia alimentos comemoracao aniversario criacao tecnologia alimentos catarina ifsc canoinhas evento principal realizar divulgacao atividades desenvolvidas comunidade externa alem disso visa participacao regularmente matriculados egressos representantes associacoes cooperativas empresas poder intuito promover interacao ifsc sociedade evento comemorativo criacao sera realizado ifsc canoinhas agosto palestra mesa redonda tecnologo alimentos evento sera divulgado site mail redes sociais ifsc bem deste modo promover tornem possivel participacao comunidade externa interna contribui missao institucional ifsc extensao none,"Tópico 14: Comunidade, Extensao, Extensao none",
78,Projeto,Análise crítica do rótulo de diferentes produtos alimentícios comercializados no município de Canoinhas-SC,Romaildo Santos De Sousa,,IFB,,,[Nível Técnico] Projeto integrador no Eixo de Produção Alimentícia do IFSC Câmpus Canoinhas.,,OUTRA,None,Análise crítica do rótulo de diferentes produtos alimentícios comercializados no município de Canoinhas-SC [Nível Técnico] Projeto integrador no Eixo de Produção Alimentícia do IFSC Câmpus Canoinhas. OUTRA None,critica rotulo produtos alimenticios comercializados canoinhas nivel integrador eixo producao alimenticia ifsc canoinhas outra none,"Tópico 7: Revista, Estudos, Mulheres",
79,Projeto,Qualidade Microbiológica de queijo minas frescal artesanais comercializados na feira permanente de Planaltina DF,Heloisa Alves De Figueiredo Sousa,,IFB,,,Projeto BIBIC-EM/CNPq,,PESQUISA,None,Qualidade Microbiológica de queijo minas frescal artesanais comercializados na feira permanente de Planaltina DF Projeto BIBIC-EM/CNPq PESQUISA None,qualidade microbiologica queijo frescal artesanais comercializados feira permanente planaltina bibic cnpq none,"Tópico 0: Producao, Alimentos, Produtos",
80,Projeto,"Processamento de água de coco verde no Distrito Federal: caracterisação físico-química, microbiológica e sensorial",Heloisa Alves De Figueiredo Sousa,,IFB,,,Projeto PROGRUPOS - Programa Institucional de Apoio e Consolidação de Grupos de Pesquisa do IFB,,PESQUISA,None,"Processamento de água de coco verde no Distrito Federal: caracterisação físico-química, microbiológica e sensorial Projeto PROGRUPOS - Programa Institucional de Apoio e Consolidação de Grupos de Pesquisa do IFB PESQUISA None",processamento agua coco verde caracterisacao fisico quimica microbiologica sensorial progrupos programa institucional apoio consolidacao grupos none,"Tópico 0: Producao, Alimentos, Produtos",
81,Projeto,I Semana de Alimentos do IFB,Heloisa Alves De Figueiredo Sousa,,IFB,,,"Organização da I Semana de Alimentos do IFB, com integração dos Campus Gama, Riacho Fundo e Planaltina.",,EXTENSAO,None,"I Semana de Alimentos do IFB Organização da I Semana de Alimentos do IFB, com integração dos Campus Gama, Riacho Fundo e Planaltina. EXTENSAO None",semana alimentos organizacao semana alimentos integracao gama riacho fundo planaltina extensao none,"Tópico 6: Extensao, None, Extensao none",
82,Projeto,Perfil socioeconomico deuma cominidade de assentados com vistas a implantação de uma agroindústria familiar rural.,Heloisa Alves De Figueiredo Sousa,,IFB,,,Projeto PIBIC-Af/CNPq aprovado no edital RIFB 070/2013,,PESQUISA,None,Perfil socioeconomico deuma cominidade de assentados com vistas a implantação de uma agroindústria familiar rural. Projeto PIBIC-Af/CNPq aprovado no edital RIFB 070/2013 PESQUISA None,perfil socioeconomico deuma cominidade assentados vistas implantacao agroindustria familiar rural pibic cnpq aprovado edital rifb none,"Tópico 16: Desenvolvimento, Tecnologia, Inovacao",
83,Projeto,Estudo da viabilidade de produção e avaliação da qualidade de rapadura e derivados produzidos por unidades agroindústriais familiares rurais,Heloisa Alves De Figueiredo Sousa,,IFB,,,Projeto PIBIC- EM/CNPq aprovado pelo edital RIFB 009/2014,,PESQUISA,None,Estudo da viabilidade de produção e avaliação da qualidade de rapadura e derivados produzidos por unidades agroindústriais familiares rurais Projeto PIBIC- EM/CNPq aprovado pelo edital RIFB 009/2014 PESQUISA None,viabilidade producao qualidade rapadura derivados produzidos unidades agroindustriais familiares rurais pibic cnpq aprovado edital rifb none,"Tópico 16: Desenvolvimento, Tecnologia, Inovacao",
84,Projeto,Embalagem Biodegradável e ativa com função antimicrobiana para aplicação em alimentos,Heloisa Alves De Figueiredo Sousa,,IFB,,,Projeto PIBITI/CNPq aprovado pelo edital &#10;Acito para apresentação na II Mostra Tecnológica dos Institutos Federais - Planeta Startup/Universo IF.,,PESQUISA,None,Embalagem Biodegradável e ativa com função antimicrobiana para aplicação em alimentos Projeto PIBITI/CNPq aprovado pelo edital Acito para apresentação na II Mostra Tecnológica dos Institutos Federais - Planeta Startup/Universo IF. PESQUISA None,embalagem biodegradavel ativa antimicrobiana aplicacao alimentos pibiti cnpq aprovado edital acito apresentacao mostra tecnologica institutos federais planeta startup universo none,"Tópico 10: Estudantes, Cientifica, None",
85,Projeto,Embalagem biodegradável e ativa com função antimicrobiana para aplicação em alimentos,Heloisa Alves De Figueiredo Sousa,,IFB,,,Projeto PIBITI/CNPq,,PESQUISA,None,Embalagem biodegradável e ativa com função antimicrobiana para aplicação em alimentos Projeto PIBITI/CNPq PESQUISA None,embalagem biodegradavel ativa antimicrobiana aplicacao alimentos pibiti cnpq none,"Tópico 0: Producao, Alimentos, Produtos",
